algorithm,function,seed_type,seed,eval_count,best_f
SA,sphere,final,101,9500.0,1.2043564095226182
SA,sphere,final,101,9600.0,1.2043564095226182
SA,sphere,final,101,9700.0,1.2043564095226182
SA,sphere,final,101,9800.0,1.2043564095226182
SA,sphere,final,101,9900.0,1.2043564095226182
SA,sphere,final,101,10000.0,1.2043564095226182
SA,sphere,final,101,10100.0,1.2043564095226182
SA,sphere,final,101,10200.0,1.2043564095226182
SA,sphere,final,101,10300.0,1.2043564095226182
SA,sphere,final,101,10400.0,1.2043564095226182
SA,sphere,final,101,10500.0,1.2043564095226182
SA,sphere,final,101,10600.0,1.2043564095226182
SA,sphere,final,101,10700.0,1.2043564095226182
SA,sphere,final,101,10800.0,1.2043564095226182
SA,sphere,final,101,10900.0,1.2043564095226182
SA,sphere,final,101,11000.0,1.2043564095226182
SA,sphere,final,101,11100.0,1.2043564095226182
SA,sphere,final,101,11200.0,1.2043564095226182
SA,sphere,final,101,11300.0,1.2043564095226182
SA,sphere,final,101,11400.0,1.2043564095226182
SA,sphere,final,101,11500.0,1.2043564095226182
SA,sphere,final,101,11600.0,1.2043564095226182
SA,sphere,final,101,11700.0,1.2043564095226182
SA,sphere,final,101,11800.0,1.2043564095226182
SA,sphere,final,101,11900.0,1.2043564095226182
SA,sphere,final,101,12000.0,1.2043564095226182
SA,sphere,final,101,12100.0,1.2043564095226182
SA,sphere,final,101,12200.0,1.2043564095226182
SA,sphere,final,101,12300.0,1.2043564095226182
SA,sphere,final,101,12400.0,1.2043564095226182
SA,sphere,final,101,12500.0,1.2043564095226182
SA,sphere,final,101,12600.0,1.2043564095226182
SA,sphere,final,101,12700.0,1.2043564095226182
SA,sphere,final,101,12800.0,1.2043564095226182
SA,sphere,final,101,12900.0,1.2043564095226182
SA,sphere,final,101,13000.0,1.2043564095226182
SA,sphere,final,101,13100.0,1.2043564095226182
SA,sphere,final,101,13200.0,1.2043564095226182
SA,sphere,final,101,13300.0,1.2043564095226182
SA,sphere,final,101,13400.0,1.2043564095226182
SA,sphere,final,101,13500.0,1.2043564095226182
SA,sphere,final,101,13600.0,1.2043564095226182
SA,sphere,final,101,13700.0,1.2043564095226182
SA,sphere,final,101,13800.0,0.6889706627013286
SA,sphere,final,101,13900.0,0.6889706627013286
SA,sphere,final,101,14000.0,0.6889706627013286
SA,sphere,final,101,14100.0,0.6889706627013286
SA,sphere,final,101,14200.0,0.6889706627013286
SA,sphere,final,101,14300.0,0.6889706627013286
SA,sphere,final,101,14400.0,0.6889706627013286
SA,sphere,final,101,14500.0,0.6889706627013286
SA,sphere,final,101,14600.0,0.6889706627013286
SA,sphere,final,101,14700.0,0.6889706627013286
SA,sphere,final,101,14800.0,0.6889706627013286
SA,sphere,final,101,14900.0,0.6889706627013286
SA,sphere,final,101,15000.0,0.6889706627013286
SA,sphere,final,101,15100.0,0.6889706627013286
SA,sphere,final,101,15200.0,0.6889706627013286
SA,sphere,final,101,15300.0,0.6889706627013286
SA,sphere,final,101,15400.0,0.6889706627013286
SA,sphere,final,101,15500.0,0.6889706627013286
SA,sphere,final,101,15600.0,0.6889706627013286
SA,sphere,final,101,15700.0,0.6889706627013286
SA,sphere,final,101,15800.0,0.6889706627013286
SA,sphere,final,101,15900.0,0.6889706627013286
SA,sphere,final,101,16000.0,0.6889706627013286
SA,sphere,final,101,16100.0,0.6889706627013286
SA,sphere,final,101,16200.0,0.6889706627013286
SA,sphere,final,101,16300.0,0.6889706627013286
SA,sphere,final,101,16400.0,0.6889706627013286
SA,sphere,final,101,16500.0,0.6889706627013286
SA,sphere,final,101,16600.0,0.6889706627013286
SA,sphere,final,101,16700.0,0.6889706627013286
SA,sphere,final,101,16800.0,0.6889706627013286
SA,sphere,final,101,16900.0,0.6889706627013286
SA,sphere,final,101,17000.0,0.6889706627013286
SA,sphere,final,101,17100.0,0.6889706627013286
SA,sphere,final,101,17200.0,0.6889706627013286
SA,sphere,final,101,17300.0,0.6889706627013286
SA,sphere,final,101,17400.0,0.6889706627013286
SA,sphere,final,101,17500.0,0.6889706627013286
SA,sphere,final,101,17600.0,0.6889706627013286
SA,sphere,final,101,17700.0,0.6889706627013286
SA,sphere,final,101,17800.0,0.6889706627013286
SA,sphere,final,101,17900.0,0.6889706627013286
SA,sphere,final,101,18000.0,0.6889706627013286
SA,sphere,final,101,18100.0,0.6889706627013286
SA,sphere,final,101,18200.0,0.6889706627013286
SA,sphere,final,101,18300.0,0.6889706627013286
SA,sphere,final,101,18400.0,0.6889706627013286
SA,sphere,final,101,18500.0,0.6889706627013286
SA,sphere,final,101,18600.0,0.6889706627013286
SA,sphere,final,101,18700.0,0.6889706627013286
SA,sphere,final,101,18800.0,0.6889706627013286
SA,sphere,final,101,18900.0,0.6889706627013286
SA,sphere,final,101,19000.0,0.6889706627013286
SA,sphere,final,101,19100.0,0.6889706627013286
SA,sphere,final,101,19200.0,0.6889706627013286
SA,sphere,final,101,19300.0,0.6889706627013286
SA,sphere,final,101,19400.0,0.6889706627013286
SA,sphere,final,101,19500.0,0.6889706627013286
SA,sphere,final,101,19600.0,0.6889706627013286
SA,sphere,final,101,19700.0,0.6889706627013286
SA,sphere,final,101,19800.0,0.6889706627013286
SA,sphere,final,101,19900.0,0.6889706627013286
SA,sphere,final,101,20000.0,0.6889706627013286
SA,sphere,final,102,100.0,42.152588095569094
SA,sphere,final,102,200.0,27.018898037878472
SA,sphere,final,102,300.0,14.129826905730345
SA,sphere,final,102,400.0,11.943466921538404
SA,sphere,final,102,500.0,11.943466921538404
SA,sphere,final,102,600.0,5.254537638020537
SA,sphere,final,102,700.0,5.254537638020537
SA,sphere,final,102,800.0,2.480507079164608
SA,sphere,final,102,900.0,2.480507079164608
SA,sphere,final,102,1000.0,2.480507079164608
SA,sphere,final,102,1100.0,2.480507079164608
SA,sphere,final,102,1200.0,2.480507079164608
SA,sphere,final,102,1300.0,2.480507079164608
SA,sphere,final,102,1400.0,2.480507079164608
SA,sphere,final,102,1500.0,2.480507079164608
SA,sphere,final,102,1600.0,2.480507079164608
SA,sphere,final,102,1700.0,1.9054892874928866
SA,sphere,final,102,1800.0,1.9054892874928866
SA,sphere,final,102,1900.0,1.9054892874928866
SA,sphere,final,102,2000.0,1.9054892874928866
SA,sphere,final,102,2100.0,1.9054892874928866
SA,sphere,final,102,2200.0,1.9054892874928866
SA,sphere,final,102,2300.0,1.9054892874928866
SA,sphere,final,102,2400.0,1.9054892874928866
SA,sphere,final,102,2500.0,1.9054892874928866
SA,sphere,final,102,2600.0,1.9054892874928866
SA,sphere,final,102,2700.0,1.9054892874928866
SA,sphere,final,102,2800.0,1.9054892874928866
SA,sphere,final,102,2900.0,1.9054892874928866
SA,sphere,final,102,3000.0,1.9054892874928866
SA,sphere,final,102,3100.0,1.9054892874928866
SA,sphere,final,102,3200.0,1.9054892874928866
SA,sphere,final,102,3300.0,1.9054892874928866
SA,sphere,final,102,3400.0,1.9054892874928866
SA,sphere,final,102,3500.0,1.9054892874928866
SA,sphere,final,102,3600.0,1.9054892874928866
SA,sphere,final,102,3700.0,1.9054892874928866
SA,sphere,final,102,3800.0,1.9054892874928866
SA,sphere,final,102,3900.0,1.9054892874928866
SA,sphere,final,102,4000.0,1.9054892874928866
SA,sphere,final,102,4100.0,1.9054892874928866
SA,sphere,final,102,4200.0,1.9054892874928866
SA,sphere,final,102,4300.0,1.9054892874928866
SA,sphere,final,102,4400.0,1.9054892874928866
SA,sphere,final,102,4500.0,1.8884303077255178
SA,sphere,final,102,4600.0,1.872254926127387
SA,sphere,final,102,4700.0,1.872254926127387
SA,sphere,final,102,4800.0,1.872254926127387
SA,sphere,final,102,4900.0,1.872254926127387
SA,sphere,final,102,5000.0,1.872254926127387
SA,sphere,final,102,5100.0,1.872254926127387
SA,sphere,final,102,5200.0,1.872254926127387
SA,sphere,final,102,5300.0,1.872254926127387
SA,sphere,final,102,5400.0,1.872254926127387
SA,sphere,final,102,5500.0,1.872254926127387
SA,sphere,final,102,5600.0,1.872254926127387
SA,sphere,final,102,5700.0,1.872254926127387
SA,sphere,final,102,5800.0,1.6290066396109724
SA,sphere,final,102,5900.0,1.6290066396109724
SA,sphere,final,102,6000.0,1.6290066396109724
SA,sphere,final,102,6100.0,1.6290066396109724
SA,sphere,final,102,6200.0,1.6290066396109724
SA,sphere,final,102,6300.0,1.6290066396109724
SA,sphere,final,102,6400.0,1.4696759975106075
SA,sphere,final,102,6500.0,1.4696759975106075
SA,sphere,final,102,6600.0,0.80638300156843
SA,sphere,final,102,6700.0,0.80638300156843
SA,sphere,final,102,6800.0,0.80638300156843
SA,sphere,final,102,6900.0,0.80638300156843
SA,sphere,final,102,7000.0,0.80638300156843
SA,sphere,final,102,7100.0,0.80638300156843
SA,sphere,final,102,7200.0,0.80638300156843
SA,sphere,final,102,7300.0,0.80638300156843
SA,sphere,final,102,7400.0,0.80638300156843
SA,sphere,final,102,7500.0,0.80638300156843
SA,sphere,final,102,7600.0,0.80638300156843
SA,sphere,final,102,7700.0,0.80638300156843
SA,sphere,final,102,7800.0,0.80638300156843
SA,sphere,final,102,7900.0,0.80638300156843
SA,sphere,final,102,8000.0,0.80638300156843
SA,sphere,final,102,8100.0,0.80638300156843
SA,sphere,final,102,8200.0,0.80638300156843
SA,sphere,final,102,8300.0,0.80638300156843
SA,sphere,final,102,8400.0,0.80638300156843
SA,sphere,final,102,8500.0,0.80638300156843
SA,sphere,final,102,8600.0,0.80638300156843
SA,sphere,final,102,8700.0,0.80638300156843
SA,sphere,final,102,8800.0,0.80638300156843
SA,sphere,final,102,8900.0,0.80638300156843
SA,sphere,final,102,9000.0,0.80638300156843
SA,sphere,final,102,9100.0,0.80638300156843
SA,sphere,final,102,9200.0,0.80638300156843
SA,sphere,final,102,9300.0,0.80638300156843
SA,sphere,final,102,9400.0,0.80638300156843
SA,sphere,final,102,9500.0,0.80638300156843
SA,sphere,final,102,9600.0,0.80638300156843
SA,sphere,final,102,9700.0,0.80638300156843
SA,sphere,final,102,9800.0,0.80638300156843
SA,sphere,final,102,9900.0,0.80638300156843
SA,sphere,final,102,10000.0,0.80638300156843
SA,sphere,final,102,10100.0,0.80638300156843
SA,sphere,final,102,10200.0,0.6814900759548871
SA,sphere,final,102,10300.0,0.6814900759548871
SA,sphere,final,102,10400.0,0.6814900759548871
SA,sphere,final,102,10500.0,0.6814900759548871
SA,sphere,final,102,10600.0,0.6814900759548871
SA,sphere,final,102,10700.0,0.6814900759548871
SA,sphere,final,102,10800.0,0.6814900759548871
SA,sphere,final,102,10900.0,0.6814900759548871
SA,sphere,final,102,11000.0,0.6814900759548871
SA,sphere,final,102,11100.0,0.6814900759548871
SA,sphere,final,102,11200.0,0.6814900759548871
SA,sphere,final,102,11300.0,0.6814900759548871
SA,sphere,final,102,11400.0,0.6814900759548871
SA,sphere,final,102,11500.0,0.6814900759548871
SA,sphere,final,102,11600.0,0.6814900759548871
SA,sphere,final,102,11700.0,0.6814900759548871
SA,sphere,final,102,11800.0,0.6814900759548871
SA,sphere,final,102,11900.0,0.6814900759548871
SA,sphere,final,102,12000.0,0.6814900759548871
SA,sphere,final,102,12100.0,0.6814900759548871
SA,sphere,final,102,12200.0,0.6814900759548871
SA,sphere,final,102,12300.0,0.6814900759548871
SA,sphere,final,102,12400.0,0.6814900759548871
SA,sphere,final,102,12500.0,0.6814900759548871
SA,sphere,final,102,12600.0,0.6814900759548871
SA,sphere,final,102,12700.0,0.6814900759548871
SA,sphere,final,102,12800.0,0.6814900759548871
SA,sphere,final,102,12900.0,0.6814900759548871
SA,sphere,final,102,13000.0,0.6814900759548871
SA,sphere,final,102,13100.0,0.6814900759548871
SA,sphere,final,102,13200.0,0.6814900759548871
SA,sphere,final,102,13300.0,0.6814900759548871
SA,sphere,final,102,13400.0,0.6814900759548871
SA,sphere,final,102,13500.0,0.6814900759548871
SA,sphere,final,102,13600.0,0.6814900759548871
SA,sphere,final,102,13700.0,0.6814900759548871
SA,sphere,final,102,13800.0,0.6814900759548871
SA,sphere,final,102,13900.0,0.6814900759548871
SA,sphere,final,102,14000.0,0.6814900759548871
SA,sphere,final,102,14100.0,0.6814900759548871
SA,sphere,final,102,14200.0,0.6814900759548871
SA,sphere,final,102,14300.0,0.6814900759548871
SA,sphere,final,102,14400.0,0.6814900759548871
SA,sphere,final,102,14500.0,0.6814900759548871
SA,sphere,final,102,14600.0,0.6814900759548871
SA,sphere,final,102,14700.0,0.6814900759548871
SA,sphere,final,102,14800.0,0.6814900759548871
SA,sphere,final,102,14900.0,0.6814900759548871
SA,sphere,final,102,15000.0,0.6814900759548871
SA,sphere,final,102,15100.0,0.6814900759548871
SA,sphere,final,102,15200.0,0.6814900759548871
SA,sphere,final,102,15300.0,0.6814900759548871
SA,sphere,final,102,15400.0,0.6814900759548871
SA,sphere,final,102,15500.0,0.6814900759548871
SA,sphere,final,102,15600.0,0.6814900759548871
SA,sphere,final,102,15700.0,0.6814900759548871
SA,sphere,final,102,15800.0,0.6814900759548871
SA,sphere,final,102,15900.0,0.6814900759548871
SA,sphere,final,102,16000.0,0.6814900759548871
SA,sphere,final,102,16100.0,0.6814900759548871
SA,sphere,final,102,16200.0,0.6814900759548871
SA,sphere,final,102,16300.0,0.6814900759548871
SA,sphere,final,102,16400.0,0.6814900759548871
SA,sphere,final,102,16500.0,0.6814900759548871
SA,sphere,final,102,16600.0,0.6814900759548871
SA,sphere,final,102,16700.0,0.6814900759548871
SA,sphere,final,102,16800.0,0.6814900759548871
SA,sphere,final,102,16900.0,0.6814900759548871
SA,sphere,final,102,17000.0,0.6814900759548871
SA,sphere,final,102,17100.0,0.6814900759548871
SA,sphere,final,102,17200.0,0.6814900759548871
SA,sphere,final,102,17300.0,0.6814900759548871
SA,sphere,final,102,17400.0,0.6814900759548871
SA,sphere,final,102,17500.0,0.6814900759548871
SA,sphere,final,102,17600.0,0.6814900759548871
SA,sphere,final,102,17700.0,0.6814900759548871
SA,sphere,final,102,17800.0,0.6814900759548871
SA,sphere,final,102,17900.0,0.6814900759548871
SA,sphere,final,102,18000.0,0.6814900759548871
SA,sphere,final,102,18100.0,0.6814900759548871
SA,sphere,final,102,18200.0,0.6814900759548871
SA,sphere,final,102,18300.0,0.6814900759548871
SA,sphere,final,102,18400.0,0.6814900759548871
SA,sphere,final,102,18500.0,0.6814900759548871
SA,sphere,final,102,18600.0,0.6814900759548871
SA,sphere,final,102,18700.0,0.6814900759548871
SA,sphere,final,102,18800.0,0.6814900759548871
SA,sphere,final,102,18900.0,0.6814900759548871
SA,sphere,final,102,19000.0,0.6814900759548871
SA,sphere,final,102,19100.0,0.6814900759548871
SA,sphere,final,102,19200.0,0.6814900759548871
SA,sphere,final,102,19300.0,0.6814900759548871
SA,sphere,final,102,19400.0,0.6814900759548871
SA,sphere,final,102,19500.0,0.6814900759548871
SA,sphere,final,102,19600.0,0.6814900759548871
SA,sphere,final,102,19700.0,0.6814900759548871
SA,sphere,final,102,19800.0,0.6814900759548871
SA,sphere,final,102,19900.0,0.6814900759548871
SA,sphere,final,102,20000.0,0.6814900759548871
SA,sphere,final,103,100.0,35.11208895783722
SA,sphere,final,103,200.0,35.11208895783722
SA,sphere,final,103,300.0,31.763327624333403
SA,sphere,final,103,400.0,7.28167858788231
SA,sphere,final,103,500.0,4.515758952317079
SA,sphere,final,103,600.0,3.3604511561438555
SA,sphere,final,103,700.0,3.3604511561438555
SA,sphere,final,103,800.0,3.023120448299573
SA,sphere,final,103,900.0,3.023120448299573
SA,sphere,final,103,1000.0,2.8505262055044263
SA,sphere,final,103,1100.0,2.565132799815636
SA,sphere,final,103,1200.0,2.565132799815636
SA,sphere,final,103,1300.0,2.565132799815636
SA,sphere,final,103,1400.0,2.565132799815636
SA,sphere,final,103,1500.0,2.565132799815636
SA,sphere,final,103,1600.0,2.565132799815636
SA,sphere,final,103,1700.0,2.565132799815636
SA,sphere,final,103,1800.0,2.565132799815636
SA,sphere,final,103,1900.0,2.565132799815636
SA,sphere,final,103,2000.0,2.565132799815636
SA,sphere,final,103,2100.0,2.565132799815636
SA,sphere,final,103,2200.0,1.9502030119372205
SA,sphere,final,103,2300.0,1.9154841692546336
SA,sphere,final,103,2400.0,1.9154841692546336
SA,sphere,final,103,2500.0,1.9154841692546336
SA,sphere,final,103,2600.0,1.9154841692546336
SA,sphere,final,103,2700.0,1.9154841692546336
SA,sphere,final,103,2800.0,1.9154841692546336
SA,sphere,final,103,2900.0,1.9154841692546336
SA,sphere,final,103,3000.0,1.9154841692546336
SA,sphere,final,103,3100.0,1.9154841692546336
SA,sphere,final,103,3200.0,1.9154841692546336
SA,sphere,final,103,3300.0,1.9154841692546336
SA,sphere,final,103,3400.0,1.9154841692546336
SA,sphere,final,103,3500.0,1.9154841692546336
SA,sphere,final,103,3600.0,1.9154841692546336
SA,sphere,final,103,3700.0,1.9154841692546336
SA,sphere,final,103,3800.0,1.9154841692546336
SA,sphere,final,103,3900.0,1.9154841692546336
SA,sphere,final,103,4000.0,1.9154841692546336
SA,sphere,final,103,4100.0,1.9154841692546336
SA,sphere,final,103,4200.0,1.9154841692546336
SA,sphere,final,103,4300.0,1.9154841692546336
SA,sphere,final,103,4400.0,1.9154841692546336
SA,sphere,final,103,4500.0,1.9154841692546336
SA,sphere,final,103,4600.0,1.9154841692546336
SA,sphere,final,103,4700.0,1.9154841692546336
SA,sphere,final,103,4800.0,1.9154841692546336
SA,sphere,final,103,4900.0,1.9154841692546336
SA,sphere,final,103,5000.0,1.9154841692546336
SA,sphere,final,103,5100.0,1.9154841692546336
SA,sphere,final,103,5200.0,1.9154841692546336
SA,sphere,final,103,5300.0,1.9154841692546336
SA,sphere,final,103,5400.0,1.9154841692546336
SA,sphere,final,103,5500.0,1.9154841692546336
SA,sphere,final,103,5600.0,1.9154841692546336
SA,sphere,final,103,5700.0,1.9154841692546336
SA,sphere,final,103,5800.0,1.9154841692546336
SA,sphere,final,103,5900.0,1.9154841692546336
SA,sphere,final,103,6000.0,1.9154841692546336
SA,sphere,final,103,6100.0,1.9154841692546336
SA,sphere,final,103,6200.0,1.9154841692546336
SA,sphere,final,103,6300.0,1.9154841692546336
SA,sphere,final,103,6400.0,1.9154841692546336
SA,sphere,final,103,6500.0,1.9154841692546336
SA,sphere,final,103,6600.0,1.9154841692546336
SA,sphere,final,103,6700.0,1.9154841692546336
SA,sphere,final,103,6800.0,1.9154841692546336
SA,sphere,final,103,6900.0,1.9154841692546336
SA,sphere,final,103,7000.0,1.9154841692546336
SA,sphere,final,103,7100.0,1.9154841692546336
SA,sphere,final,103,7200.0,1.9154841692546336
SA,sphere,final,103,7300.0,1.9154841692546336
SA,sphere,final,103,7400.0,1.9154841692546336
SA,sphere,final,103,7500.0,1.9154841692546336
SA,sphere,final,103,7600.0,1.9154841692546336
SA,sphere,final,103,7700.0,1.9154841692546336
SA,sphere,final,103,7800.0,1.7974076136694592
SA,sphere,final,103,7900.0,1.7974076136694592
SA,sphere,final,103,8000.0,1.7974076136694592
SA,sphere,final,103,8100.0,1.7974076136694592
SA,sphere,final,103,8200.0,1.7974076136694592
SA,sphere,final,103,8300.0,1.7974076136694592
SA,sphere,final,103,8400.0,1.7974076136694592
SA,sphere,final,103,8500.0,1.7974076136694592
SA,sphere,final,103,8600.0,1.7974076136694592
SA,sphere,final,103,8700.0,1.7974076136694592
SA,sphere,final,103,8800.0,1.7974076136694592
SA,sphere,final,103,8900.0,1.5347640232837527
SA,sphere,final,103,9000.0,1.5347640232837527
SA,sphere,final,103,9100.0,1.5347640232837527
SA,sphere,final,103,9200.0,1.5347640232837527
SA,sphere,final,103,9300.0,1.5347640232837527
SA,sphere,final,103,9400.0,1.5347640232837527
SA,sphere,final,103,9500.0,1.5347640232837527
SA,sphere,final,103,9600.0,1.5347640232837527
SA,sphere,final,103,9700.0,1.5347640232837527
SA,sphere,final,103,9800.0,1.5347640232837527
SA,sphere,final,103,9900.0,1.5347640232837527
SA,sphere,final,103,10000.0,1.5347640232837527
SA,sphere,final,103,10100.0,1.5347640232837527
SA,sphere,final,103,10200.0,1.5347640232837527
SA,sphere,final,103,10300.0,1.5347640232837527
SA,sphere,final,103,10400.0,1.5347640232837527
SA,sphere,final,103,10500.0,1.5347640232837527
SA,sphere,final,103,10600.0,1.5347640232837527
SA,sphere,final,103,10700.0,1.5347640232837527
SA,sphere,final,103,10800.0,1.5347640232837527
SA,sphere,final,103,10900.0,0.9766138260622599
SA,sphere,final,103,11000.0,0.9766138260622599
SA,sphere,final,103,11100.0,0.9766138260622599
SA,sphere,final,103,11200.0,0.9766138260622599
SA,sphere,final,103,11300.0,0.9766138260622599
SA,sphere,final,103,11400.0,0.9766138260622599
SA,sphere,final,103,11500.0,0.9766138260622599
SA,sphere,final,103,11600.0,0.9766138260622599
SA,sphere,final,103,11700.0,0.9766138260622599
SA,sphere,final,103,11800.0,0.9766138260622599
SA,sphere,final,103,11900.0,0.9766138260622599
SA,sphere,final,103,12000.0,0.9766138260622599
SA,sphere,final,103,12100.0,0.9766138260622599
SA,sphere,final,103,12200.0,0.9766138260622599
SA,sphere,final,103,12300.0,0.9766138260622599
SA,sphere,final,103,12400.0,0.9766138260622599
SA,sphere,final,103,12500.0,0.9766138260622599
SA,sphere,final,103,12600.0,0.9766138260622599
SA,sphere,final,103,12700.0,0.9766138260622599
SA,sphere,final,103,12800.0,0.9766138260622599
SA,sphere,final,103,12900.0,0.9766138260622599
SA,sphere,final,103,13000.0,0.9766138260622599
SA,sphere,final,103,13100.0,0.9766138260622599
SA,sphere,final,103,13200.0,0.9766138260622599
SA,sphere,final,103,13300.0,0.9766138260622599
SA,sphere,final,103,13400.0,0.9766138260622599
SA,sphere,final,103,13500.0,0.9766138260622599
